query,query_type,config,variant,reference_model,faithfulness,answer_relevancy,similarity,llm_grade,reasoning_effort
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,dense_only,gpt5nano_base,14b,0.0,0.820727847859299,0.7896868748929444,0.0,minimal
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,dense_only,gpt5nano_base,14b,0.16666666666666666,0.7233054991184903,0.8564129235790521,0.0,minimal
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,dense_only,gpt5nano_base,14b,0.0,0.775088876516516,0.9122198637147045,0.0,minimal
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,dense_only,gpt5nano_base,14b,0.6666666666666666,0.6972191987923484,0.746665335274171,0.0,minimal
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,dense_only,gpt5nano_base,14b,0.9047619047619048,0.5838662560300169,0.8251194300578196,0.0,minimal
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,dense_only,gpt5nano_base,14b,0.8421052631578947,0.7301277603937543,0.8785812232610105,0.0,minimal
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,dense_only,gpt5nano_base,14b,0.5,0.7069546049699555,0.7836256949704102,0.0,minimal
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,dense_only,gpt5nano_base,14b,0.14285714285714285,0.7638384111704738,0.8828925831081071,0.0,minimal
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,dense_only,gpt5nano_base,14b,0.6923076923076923,0.886031825974035,0.8689736430915781,0.0,minimal
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,dense_only,gpt5nano_base,14b,0.08333333333333333,0.9027827249919311,0.5911424307315559,0.0,minimal
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,dense_only,gpt5nano_base,14b,1.0,0.7120755106674753,0.7538010498585886,0.0,minimal
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,dense_only,gpt5nano_base,14b,0.6,0.9090360979746296,0.7702602456353131,0.0,minimal
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,dense_only,gpt5nano_base,14b,1.0,0.7550934821649028,0.8677075685050781,0.0,minimal
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,dense_only,gpt5nano_base,14b,0.6,0.9497573151269859,0.8252566946079449,0.0,minimal
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,dense_only,gpt5nano_base,14b,0.25,0.9890189810762872,0.8430309424449521,0.0,minimal
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,dense_only,gpt5nano_base,14b,0.9090909090909091,0.77765338604438,0.7120888828874696,0.0,minimal
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,dense_only,gpt5nano_base,14b,1.0,0.8509039759586265,0.935678589702285,0.0,minimal
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,dense_only,gpt5nano_base,14b,0.42857142857142855,0.8754231837635965,0.7181967233368404,0.0,minimal
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,dense_only,gpt5nano_thinking,14b,0.7142857142857143,0.8435231892117838,0.8237822975038391,0.0,medium
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,dense_only,gpt5nano_thinking,14b,1.0,0.6687006983132223,0.836264277926704,0.0,medium
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,dense_only,gpt5nano_thinking,14b,1.0,0.7234502314028131,0.7988405677392779,0.0,medium
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,dense_only,gpt5nano_thinking,14b,0.0,0.7387599017681099,0.7413464448804112,0.0,medium
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,dense_only,gpt5nano_thinking,14b,0.5,0.7668142333892772,0.8273924955117237,0.0,medium
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,dense_only,gpt5nano_thinking,14b,0.3333333333333333,0.8069736471029882,0.7549223064302046,0.0,medium
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,dense_only,gpt5nano_thinking,14b,0.7692307692307693,0.6005876114379666,0.6151242230491033,0.0,medium
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,dense_only,gpt5nano_thinking,14b,0.75,0.6989103043193147,0.8832003232712967,0.0,medium
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,dense_only,gpt5nano_thinking,14b,0.4,0.723180200703235,0.8903200712762145,0.0,medium
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,dense_only,gpt5nano_thinking,14b,1.0,0.0,0.6730331066920113,0.0,medium
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,dense_only,gpt5nano_thinking,14b,0.5,0.7564562483319395,0.8129231571685682,0.0,medium
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,dense_only,gpt5nano_thinking,14b,1.0,0.0,0.8462701250189513,0.0,medium
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,dense_only,gpt5nano_thinking,14b,0.5,0.7806513054970875,0.6421757634793599,0.0,medium
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,dense_only,gpt5nano_thinking,14b,1.0,0.9203297878613893,0.7698545868035844,0.0,medium
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,dense_only,gpt5nano_thinking,14b,0.6666666666666666,0.6102032132177065,0.5487908025771289,0.0,medium
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,dense_only,gpt5nano_thinking,14b,0.6666666666666666,0.7044823458763442,0.8126532477333634,0.0,medium
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,dense_only,gpt5nano_thinking,14b,0.8333333333333334,0.9608062022605736,0.6713141446562425,0.0,medium
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,dense_only,gpt5nano_thinking,14b,0.8888888888888888,0.7779549755554632,0.7638892313514125,0.0,medium
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,dense_only,gpt5nano_thinking,14b,1.0,0.730687418642392,0.6260606296611942,0.0,medium
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,dense_only,gpt5nano_thinking,14b,1.0,0.7279929021163202,0.6973661708247649,0.0,medium
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,dense_only,gpt5nano_thinking,14b,1.0,0.774468948720104,0.7690831633699751,0.0,medium
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,sparse_only,gpt5nano_base,14b,0.8333333333333334,0.8296909786826676,0.8918777553126569,0.0,minimal
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,sparse_only,gpt5nano_base,14b,0.75,0.0,0.5469677920510051,0.0,minimal
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,sparse_only,gpt5nano_base,14b,1.0,0.7327351151785454,0.8849716089888797,0.0,minimal
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,sparse_only,gpt5nano_base,14b,0.0,0.8135916032503906,0.7942355600259083,0.0,minimal
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,sparse_only,gpt5nano_base,14b,0.8333333333333334,0.5527861307351799,0.713513327219691,0.0,minimal
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,sparse_only,gpt5nano_base,14b,0.0,0.7801002492254988,0.9090015553810573,0.0,minimal
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,sparse_only,gpt5nano_base,14b,0.625,0.625499328897491,0.7386352375439513,0.0,minimal
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,sparse_only,gpt5nano_base,14b,0.6666666666666666,0.6567550202725936,0.8867653109969793,0.0,minimal
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,sparse_only,gpt5nano_base,14b,0.2727272727272727,0.6879945449017666,0.8663462565118902,0.0,minimal
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,sparse_only,gpt5nano_base,14b,0.8571428571428571,0.7902601106485888,0.8480496172670471,0.0,minimal
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,sparse_only,gpt5nano_base,14b,0.8,0.0,0.7490992227971631,0.0,minimal
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,sparse_only,gpt5nano_base,14b,0.0,0.8329286511391656,0.8923966254920982,0.0,minimal
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,sparse_only,gpt5nano_base,14b,1.0,0.8422908464904393,0.8314745934012299,0.0,minimal
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,sparse_only,gpt5nano_base,14b,0.5,0.580971334785573,0.7345504797123177,1.0,minimal
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,sparse_only,gpt5nano_base,14b,0.6,0.9058156994466898,0.8305659027994581,0.0,minimal
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,sparse_only,gpt5nano_base,14b,0.6666666666666666,0.7496072814962473,0.8261052758901968,0.0,minimal
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,sparse_only,gpt5nano_base,14b,0.8333333333333334,0.7773294355147318,0.8247231789716585,0.0,minimal
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,sparse_only,gpt5nano_base,14b,0.2,0.9928252396292598,0.82447487718916,0.0,minimal
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,sparse_only,gpt5nano_base,14b,1.0,0.6083720153434821,0.7978860941603299,0.0,minimal
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,sparse_only,gpt5nano_base,14b,1.0,0.6958681998564867,0.9073384505624922,0.0,minimal
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,sparse_only,gpt5nano_base,14b,0.5,0.6660988996131013,0.8154046743617932,0.0,minimal
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,sparse_only,gpt5nano_thinking,14b,1.0,0.8726728170199269,0.9200185306556643,1.0,medium
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,sparse_only,gpt5nano_thinking,14b,0.0,0.0,0.16174126856806748,0.0,medium
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,sparse_only,gpt5nano_thinking,14b,1.0,0.686543924731021,0.7795947650745174,0.0,medium
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,sparse_only,gpt5nano_thinking,14b,0.5,0.0,0.1812346445721675,0.0,medium
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,sparse_only,gpt5nano_thinking,14b,0.8,0.5788192185935376,0.7312927843923491,0.0,medium
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,sparse_only,gpt5nano_thinking,14b,0.6666666666666666,0.0,0.8730025685328866,0.0,medium
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,sparse_only,gpt5nano_thinking,14b,0.8571428571428571,0.7839921703490084,0.6734179216099461,0.0,medium
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,sparse_only,gpt5nano_thinking,14b,0.42857142857142855,0.5640302760084269,0.9160924891762089,0.0,medium
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,sparse_only,gpt5nano_thinking,14b,0.6666666666666666,0.0,0.7972619818901268,0.0,medium
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,sparse_only,gpt5nano_thinking,14b,1.0,0.7976076299238968,0.865522008681354,0.0,medium
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,sparse_only,gpt5nano_thinking,14b,0.5,0.746863425803547,0.7591320453079115,0.0,medium
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,sparse_only,gpt5nano_thinking,14b,0.75,0.0,0.8318782648506027,0.0,medium
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,sparse_only,gpt5nano_thinking,14b,1.0,0.8786497347860251,0.7774229559871859,0.0,medium
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,sparse_only,gpt5nano_thinking,14b,0.75,0.6173385060324889,0.7526874774922916,0.0,medium
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,sparse_only,gpt5nano_thinking,14b,0.4,0.9026649830097612,0.8587205888101379,0.0,medium
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,sparse_only,gpt5nano_thinking,14b,0.9090909090909091,0.6898673816628104,0.8389781959776387,0.0,medium
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,sparse_only,gpt5nano_thinking,14b,0.8333333333333334,0.9412627392548373,0.643427153164315,0.0,medium
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,sparse_only,gpt5nano_thinking,14b,0.0,0.7525781357783369,0.7278626351895169,0.0,medium
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,sparse_only,gpt5nano_thinking,14b,1.0,0.6459455544548707,0.6877440935897596,0.0,medium
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,sparse_only,gpt5nano_thinking,14b,1.0,0.7279929021163202,0.6915077475977066,0.0,medium
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,sparse_only,gpt5nano_thinking,14b,1.0,0.7221038816923637,0.778088542848874,0.0,medium
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,dense_sparse,gpt5nano_base,14b,0.3333333333333333,0.7173262926326167,0.8501193197005374,0.0,minimal
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,dense_sparse,gpt5nano_base,14b,0.5,0.0,0.5732941249896066,0.0,minimal
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,dense_sparse,gpt5nano_base,14b,1.0,0.7953394093209378,0.9144236092826278,0.0,minimal
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,dense_sparse,gpt5nano_base,14b,0.0,0.7718869877422604,0.7474322158701883,0.0,minimal
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,dense_sparse,gpt5nano_base,14b,0.5,0.753526321709607,0.7753325890301532,0.0,minimal
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,dense_sparse,gpt5nano_base,14b,0.0,0.7564213030337984,0.9017774061960193,0.0,minimal
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,dense_sparse,gpt5nano_base,14b,0.625,0.6892273530675377,0.729618485947189,0.0,minimal
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,dense_sparse,gpt5nano_base,14b,1.0,0.8698998760005953,0.8109378304531982,0.0,minimal
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,dense_sparse,gpt5nano_base,14b,0.8181818181818182,0.7975511944291128,0.9091698071448109,0.0,minimal
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,dense_sparse,gpt5nano_base,14b,0.42857142857142855,0.8507998537982328,0.7506238381856536,0.0,minimal
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,dense_sparse,gpt5nano_base,14b,0.3333333333333333,0.8024987463997016,0.7552698158720692,0.0,minimal
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,dense_sparse,gpt5nano_base,14b,0.4,0.8035068466949138,0.913649169118453,0.0,minimal
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,dense_sparse,gpt5nano_base,14b,1.0,0.8422908464904393,0.9088715799551187,0.0,minimal
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,dense_sparse,gpt5nano_base,14b,1.0,0.7202356824446574,0.7637164218010828,0.0,minimal
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,dense_sparse,gpt5nano_base,14b,0.4,0.9381131542809297,0.8391967301848058,0.0,minimal
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,dense_sparse,gpt5nano_base,14b,0.7777777777777778,0.6814984090901239,0.8785673305502762,0.0,minimal
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,dense_sparse,gpt5nano_base,14b,0.7142857142857143,0.6256699666319214,0.6927205083426078,0.0,minimal
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,dense_sparse,gpt5nano_base,14b,0.0,0.9809085184873388,0.8451814925956698,0.0,minimal
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,dense_sparse,gpt5nano_base,14b,0.8571428571428571,0.821637226418192,0.8936012149850519,0.0,minimal
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,dense_sparse,gpt5nano_base,14b,1.0,0.7610409976259538,0.740648354651811,0.0,minimal
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,dense_sparse,gpt5nano_base,14b,0.0,0.7068141523189259,0.8587234813478959,0.0,minimal
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,dense_sparse,gpt5nano_thinking,14b,0.8571428571428571,0.8283379592804322,0.7668454736174113,0.0,medium
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,dense_sparse,gpt5nano_thinking,14b,0.0,0.0,0.142179346811807,0.0,medium
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,dense_sparse,gpt5nano_thinking,14b,1.0,0.8157675259450152,0.8694346696706993,0.0,medium
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,dense_sparse,gpt5nano_thinking,14b,0.0,0.7994617717557277,0.6967154248767053,0.0,medium
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,dense_sparse,gpt5nano_thinking,14b,1.0,0.6337528548415429,0.7118665681542606,0.0,medium
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,dense_sparse,gpt5nano_thinking,14b,0.0,0.7815933942652844,0.765677790064441,0.0,medium
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,dense_sparse,gpt5nano_thinking,14b,0.8181818181818182,0.6841881760854333,0.7726813877638928,0.0,medium
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,dense_sparse,gpt5nano_thinking,14b,1.0,0.6109023558563925,0.7909030617225501,0.0,medium
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,dense_sparse,gpt5nano_thinking,14b,0.8571428571428571,0.8762771594657278,0.9171169186739618,0.0,medium
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,dense_sparse,gpt5nano_thinking,14b,1.0,0.0,0.5882978123743359,0.0,medium
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,dense_sparse,gpt5nano_thinking,14b,1.0,0.0,0.7765590653419527,0.0,medium
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,dense_sparse,gpt5nano_thinking,14b,0.6666666666666666,0.0,0.8788733305825496,0.0,medium
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,dense_sparse,gpt5nano_thinking,14b,1.0,0.9314108400758516,0.6051690889750064,0.0,medium
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,dense_sparse,gpt5nano_thinking,14b,1.0,0.8036780131295423,0.6823044319568089,0.0,medium
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,dense_sparse,gpt5nano_thinking,14b,0.6666666666666666,0.7312818176044352,0.8142609886084712,0.0,medium
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,dense_sparse,gpt5nano_thinking,14b,0.7777777777777778,0.6944742832535189,0.8174067030582989,0.0,medium
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,dense_sparse,gpt5nano_thinking,14b,0.7142857142857143,0.8457555505831778,0.7261664938255883,0.0,medium
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,dense_sparse,gpt5nano_thinking,14b,0.5,0.7544647474921864,0.7414974683953717,0.0,medium
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,dense_sparse,gpt5nano_thinking,14b,1.0,0.6447196935358606,0.6877440935897596,0.0,medium
